2022-10-24 15:23:21,270 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666607000.255145, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:23:21,270 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:23:21,271 - DEBUG    - server: send_message((<socket.socket fd=332, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52634)>, {'response': 200}), {}) 
2022-10-24 15:23:21,271 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:24:06,405 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:24:16,145 - DEBUG    - server: get_message((<socket.socket fd=340, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52641)>,), {}) 
2022-10-24 15:24:16,145 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:24:16,145 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666607055.1295464, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:24:16,145 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:24:16,146 - DEBUG    - server: send_message((<socket.socket fd=340, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52641)>, {'response': 200}), {}) 
2022-10-24 15:24:16,146 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:29:40,983 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:29:50,590 - DEBUG    - server: get_message((<socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52772)>,), {}) 
2022-10-24 15:29:50,590 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:29:50,590 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666607389.5817163, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:29:50,590 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:29:50,592 - DEBUG    - server: send_message((<socket.socket fd=384, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52772)>, {'response': 200}), {}) 
2022-10-24 15:29:50,592 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:30:40,628 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:31:03,357 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:31:08,590 - DEBUG    - server: get_message((<socket.socket fd=488, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52799)>,), {}) 
2022-10-24 15:31:08,590 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:31:08,590 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666607467.5769582, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:31:08,590 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:31:08,591 - DEBUG    - server: send_message((<socket.socket fd=488, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52799)>, {'response': 200}), {}) 
2022-10-24 15:31:08,591 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:34:09,344 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:34:14,212 - DEBUG    - server: get_message((<socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52828)>,), {}) 
2022-10-24 15:34:14,212 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:34:14,212 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666607653.195104, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:34:14,212 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:34:14,213 - DEBUG    - server: send_message((<socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52828)>, {'response': 200}), {}) 
2022-10-24 15:34:14,213 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:45:16,908 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:45:22,890 - DEBUG    - server: get_message((<socket.socket fd=316, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53061)>,), {}) 
2022-10-24 15:45:22,890 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:45:22,890 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608321.8804626, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:45:22,890 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:45:22,891 - DEBUG    - server: send_message((<socket.socket fd=316, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53061)>, {'response': 200}), {}) 
2022-10-24 15:45:22,891 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:45:45,779 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:46:08,808 - DEBUG    - server: get_message((<socket.socket fd=408, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53068)>,), {}) 
2022-10-24 15:46:08,808 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:46:08,808 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608367.7950943, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:46:08,808 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:46:08,809 - DEBUG    - server: send_message((<socket.socket fd=408, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53068)>, {'response': 200}), {}) 
2022-10-24 15:46:08,809 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:47:45,217 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:48:37,913 - DEBUG    - server: get_message((<socket.socket fd=736, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53082)>,), {}) 
2022-10-24 15:48:37,914 - INFO     - Функция get_message вызвана из функции main 
2022-10-24 15:48:38,515 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608472.6376238, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:48:38,515 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:48:39,137 - DEBUG    - server: send_message((<socket.socket fd=736, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53082)>, {'response': 200}), {}) 
2022-10-24 15:48:39,138 - INFO     - Функция send_message вызвана из функции main 
2022-10-24 15:49:52,042 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:49:57,990 - DEBUG    - server: get_message((<socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53093)>,), {}) 
2022-10-24 15:49:57,990 - INFO     - Функция get_message вызвана из функции main_server 
